Epoch,Error,w1,w2,w3
961,1084895725.442196,768.0510020850445,1377.2748182130867,0
962,1084868446.2429535,767.9873165212196,1377.6558882154668,0
963,1084841290.2346478,767.9237674340508,1378.0361415938512,0
964,1084814256.8761437,767.8603545310713,1378.4155800982471,0
965,1084787345.6286497,767.7970775204423,1378.794205474909,0
966,1084760555.955709,767.7339361109491,1379.1720194663503,0
967,1084733887.323194,767.6709300120018,1379.5490238113516,0
968,1084707339.1992917,767.6080589336334,1379.9252202449647,0
969,1084680911.0544944,767.5453225864977,1380.3006104985257,0
970,1084654602.3615909,767.4827206818688,1380.6751962996586,0
971,1084628412.5956569,767.4202529316398,1381.0489793722863,0
972,1084602341.234044,767.3579190483209,1381.421961436637,0
973,1084576387.7563698,767.2957187450387,1381.7941442092522,0
974,1084550551.6445093,767.2336517355337,1382.165529402995,0
975,1084524832.3825848,767.171717734161,1382.536118727058,0
976,1084499229.4569545,767.1099164558874,1382.905913886972,0
977,1084473742.3562074,767.0482476162904,1383.274916584611,0
978,1084448370.5711455,766.9867109315567,1383.6431285182036,0
979,1084423113.594785,766.9253061184819,1384.0105513823382,0
980,1084397970.9223373,766.8640328944682,1384.3771868679721,0
981,1084372942.0512047,766.8028909775231,1384.7430366624383,0
982,1084348026.4809706,766.7418800862588,1385.1081024494545,0
983,1084323223.7133868,766.6809999398905,1385.4723859091303,0
984,1084298533.2523687,766.6202502582347,1385.8358887179752,0
985,1084273954.6039827,766.5596307617087,1386.198612548904,0
986,1084249487.2764385,766.499141171329,1386.5605590712494,0
987,1084225130.7800782,766.4387812087097,1386.9217299507648,0
988,1084200884.6273692,766.3785505960615,1387.2821268496343,0
989,1084176748.3328943,766.3184490561905,1387.6417514264797,0
990,1084152721.4133425,766.2584763124967,1388.0006053363693,0
991,1084128803.3874996,766.1986320889733,1388.3586902308245,0
992,1084104993.7762382,766.1389161102045,1388.716007757827,0
993,1084081292.102512,766.0793281013645,1389.0725595618262,0
994,1084057697.8913426,766.019867788217,1389.4283472837492,0
995,1084034210.6698143,765.960534897113,1389.7833725610062,0
996,1084010829.9670641,765.9013291549905,1390.137637027497,0
997,1083987555.3142693,765.8422502893718,1390.491142313622,0
998,1083964386.244645,765.7832980283637,1390.843890046286,0
999,1083941322.2934313,765.7244721006556,1391.1958818489086,0
